text_clean,exclamation,emojis,links,hashtags,airline_sentiment
i adore you  and am so looking forward to my flight to austin in two weeks ,False,False,False,False,positive
i was so glad it was mentioned  i took my first virgin flight a few years back and it was a transformative experience ,False,False,False,False,positive
flight booking problems flight to uphold my status match  do taxes on ticket count as earned status points  statusmatch virginamerica,False,False,False,True,neutral
trying to checkin  but looks like your site is down ,False,False,False,False,negative
spending my birthday night with you  daldca  get me home ,True,False,False,False,negative
sent a couple messages to the email you provided but to no avail  will try again next year  cheers ,False,False,False,False,negative
first time flying virgin  went to sanfrancisco  thanks for the smooth ride  easily my new fav airline ,True,False,False,True,positive
seriously  though  will there not be direct flights from sfofll in may   ,False,False,False,False,negative
its fine  already done with my purchase  but you should try it  just go most of the way through then go back 3,False,False,False,False,negative
not really the experience i was hoping 4  i ws forced 2 check in a small carry on  w  nothing but empty cabin space on board,False,False,False,False,negative
wjere is our luggage so slow at lax,False,False,False,True,negative
to jump into the dallas austin market httptcoSzR0pioA21,False,False,True,True,neutral
i spoke with a representative that offered no solution  i am a loyal customer who flies on as well,False,False,False,False,negative
i am deeply disappointed that your birthday promo was not applied to a trip i booked mere days before i received the email,False,False,False,False,negative
what happened to direct flights from sfofll  looking in may  only see connecting help dontdothistome,False,False,False,True,negative
 can you help  left my blazer in  kooples jacket bag at 3rd row second seat from right gate 36 t3 lax  flight to sfo,False,False,False,False,neutral
partners with checkout as mobile payment method to help boost mobile conversion rates etailwest payments visa,False,False,False,True,neutral
just promoting the product is all  had a problem with southwest and recommend noneother than the best  httptcotFaNXBh1Cf,True,False,True,False,positive
love you guys  but pls get some direct routes las to aus ,True,False,False,False,positive
i would like help with some flights please ,False,False,False,False,neutral
bruh “  turn down for what  vxsafetydance ”,False,False,False,True,neutral
of course  i work for and im obsessed with the entire virgin family  ,True,False,False,False,positive
ok  first time flying with you tonight ,True,False,False,False,positive
digging the swanky pink mood lighting during the flight from nyc to sfo  just needs a cabaret singer  think about it ,True,False,False,False,neutral
done  but i need the receipt asap  could you please help  150219000114,False,False,False,False,neutral
i have 2d and 3d embossed badges and patches superior to the ones you are currently using  httptco3fq3XElbOn,False,False,True,False,negative
on vx399 from jfk to la  dirty plane  not up to your standards ,False,False,False,False,negative
on flight vx399 headed to la from jfk  dirtiest va plane i have ever been on  sad for a great airline ,False,False,False,False,negative
got it squared away  someone picked up as soon as i tweeted  should have tweeted sooner  😉,False,True,False,False,positive
your avis rental continue button doesnt work on your website to book car  tried 4 times on phone  this sucks ,True,False,False,False,negative
delayed to10  30  ,True,False,False,False,negative
currently in minute 10 of being on hold with cust  service  do i need to do anything to add a lap child to my reservation ,False,False,False,False,negative
adds pillows instead of lieflat seats in first class arms race httptcoSfjDuahx9Z by,False,False,True,False,neutral
“  of course  have fun celebrating  ” thanks  happy chinese new year ,True,False,False,False,positive
flight booking problems last second flight for next week from sfo  to san any chance you want to gift me a promo code since i love you guys,False,False,False,False,positive
comenity bank is a joke  please change  nothing but constant problems with this bank,True,False,False,False,negative
i just did  how can i dm  do u have to also add me ,False,False,False,False,neutral
for my grandma ellas 80th  she would 3 a bday greeting from your flight crew  she was a stewardess for eastern airlines ,True,False,False,False,positive
just bought tix for atx  dallas route  thanks for adding that  love yr airline  yr website is best transactional site ever,True,False,False,False,positive
anytime  sugafly ,False,False,False,False,neutral
gave a credit for my late flight flight yesterday  great service    thats a wow moment  unexpected gesture ,True,False,False,False,positive
i need a receipt for a flight change  can you send one ,False,False,False,False,neutral
 i submitted a status match request a while back and still haven ’ t heard  i ’ m flying on monday  can you look  accelerate ,True,False,False,False,negative
had me at their safety video    httptcoCqMm7nuE9m loved my first cross country flight  livewelltraveled sytycd,False,False,True,True,positive
that doesnt look to fat to me  it looks yummy ,True,False,False,False,positive
ceo says southwest  jetblue have strayed from low cost model  httptco96Sctomh29,False,False,True,True,neutral
a brilliant brisk am in boston in cue for vx363 httptcorMZNIVGmg6,False,False,True,False,neutral
atlantic ploughs a lone furrow in the middleeast httptcoFVUdmh27pF,False,False,True,True,neutral
atlantic ploughs a lone furrow in the middleeast httptcoDCoBoKN7EE,False,False,True,True,neutral
atlantic ploughs a lone furrow in the middleeast httptcovw4P4T4tLh,False,False,True,True,neutral
omg omg 😍 😍 nonstop dallas to austin on virgin ✨ 😱 ✈ ️,False,True,False,False,positive
your planes are really pretty  just thought u should know that  ,False,False,False,False,positive
when are you flying to hawaii,False,False,False,False,neutral
im pulling my hair out trying to book a flight with u  your site doesnt work on iphone or ipaddon  t have a computer help,False,False,False,True,negative
